source,detector,type,ShortSeperation,cond,beta,se,tstat,dfe,p,q,power,Contrast
7,7,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.3538630781000696,2.8605856457482304,-0.8228605501110201,156,0.411843355697447,0.788383518225146,0.40366697558232895,Localizer v. Not (Baseline)
7,7,hbo,0,aloc_sentences-dloc_jabwords,3.0689397791893196,1.4112262295288,2.1746618047299298,156,0.0311619798048166,0.222933936073648,0.37314799528353204,Federonko Contrast (Sent v. Wordlist)
7,7,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,4.335535426623521,2.06198620332479,2.1026015691243796,156,0.0371061822748865,0.25444239274207897,0.34626461501885697,Syntactic (Sentence v. Non Sentence)
7,7,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.80234413175512,2.03301756910431,0.886536427006476,156,0.376693168830261,0.7795050376858109,0.3929304549783161,Semantic (Words v. Non Words)
7,7,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.733130489910939,1.92342897675323,-0.38115807694052295,156,0.703604553472131,0.9258631303486529,0.5290936638381121,Localizer v. Not (Baseline)
7,7,hbr,0,aloc_sentences-dloc_jabwords,1.4245536227595401,0.987536756019977,1.4425322541926,156,0.15115705678784197,0.5235955781517021,0.33158591627783,Federonko Contrast (Sent v. Wordlist)
7,7,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.406143587250508,1.40328400200138,0.289423656701894,156,0.7726414861778299,0.953610095385023,0.577148689343856,Syntactic (Sentence v. Non Sentence)
7,7,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.4429636582685696,1.4313142995928299,1.7067974930199,156,0.0898493991122478,0.40506249299384994,0.314191895620635,Semantic (Words v. Non Words)
8,8,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.11220355907825,4.532362555215,-0.466027051752053,156,0.641846178824157,0.9049052500542809,0.49447668320433297,Localizer v. Not (Baseline)
8,8,hbo,0,aloc_sentences-dloc_jabwords,3.8804300915873804,2.23129377560783,1.73909421251816,156,0.0839908296790003,0.39820511960887395,0.312376997813315,Federonko Contrast (Sent v. Wordlist)
8,8,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,6.02902846395146,3.2826605946100598,1.8366286401496301,156,0.0681679688248407,0.351025994469408,0.30723384961910305,Syntactic (Sentence v. Non Sentence)
8,8,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,1.7318317192232902,3.12076986001172,0.554937338191542,156,0.579732333929687,0.8658237728506141,0.465203718353579,Semantic (Words v. Non Words)
8,8,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-0.42928220655016996,2.41124589029381,-0.17803335955001298,156,0.85892775323368,0.9640092244581809,0.660042943586567,Localizer v. Not (Baseline)
8,8,hbr,0,aloc_sentences-dloc_jabwords,1.72841058168845,1.3852484055166001,1.2477260936054801,156,0.214001069885586,0.59920299567964,0.34818698319656,Federonko Contrast (Sent v. Wordlist)
8,8,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.39612101761283,1.9126376095851698,0.729945396146231,156,0.46651824912013595,0.7994752048323579,0.421583328651079,Syntactic (Sentence v. Non Sentence)
8,8,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.0607001457640703,1.9114442546564099,1.07808540099669,156,0.282659849519654,0.7046769066357529,0.36637919432484606,Semantic (Words v. Non Words)
9,1,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-7.0504934553671506,3.64569303683572,-1.93392405343227,156,0.0549326513099913,0.31283679390096697,0.30255901067531604,Localizer v. Not (Baseline)
9,1,hbo,0,aloc_sentences-dloc_jabwords,-4.27192169592444,1.65302430945226,-2.58430663814011,156,0.0106741280593172,0.115693775094535,0.5340271102702101,Federonko Contrast (Sent v. Wordlist)
9,1,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-1.63482749730277,2.44374438273378,-0.6689846568461121,156,0.5044940632674311,0.7995754964993249,0.43509359220960797,Syntactic (Sentence v. Non Sentence)
9,1,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-6.90901589454611,2.27372779901858,-3.0386292930615,156,0.00278721257556293,0.0550884367875968,0.704963112416187,Semantic (Words v. Non Words)
9,1,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.894512484912907,2.74664322428537,0.325674800790935,156,0.745106834644756,0.9483177895478709,0.55653354804743,Localizer v. Not (Baseline)
9,1,hbr,0,aloc_sentences-dloc_jabwords,1.34732310689459,1.62024816486251,0.831553546001961,156,0.40693201574717497,0.78580068887429,0.402133578760714,Federonko Contrast (Sent v. Wordlist)
9,1,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,0.349026432785588,2.30217448043878,0.151607289434928,156,0.8796925669142241,0.9640092244581809,0.68604473245253,Syntactic (Sentence v. Non Sentence)
9,1,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.34561978100359,2.2589451198884603,1.03836952936661,156,0.300704815681888,0.7165731777951371,0.371283379805969,Semantic (Words v. Non Words)
9,3,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-2.82004463023004,3.1907406850342,-0.883821315676683,156,0.37815274149639005,0.7795050376858109,0.39336580234901203,Localizer v. Not (Baseline)
9,3,hbo,0,aloc_sentences-dloc_jabwords,5.996988796564731,1.5607252856151899,3.84243713601456,156,0.000176879226750955,0.00660349113203565,0.909483773841171,Federonko Contrast (Sent v. Wordlist)
9,3,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,9.02215814666066,2.2027744247645695,4.09581573366276,156,6.73807221851028e-05,0.0032342746648849397,0.9438472894309481,Syntactic (Sentence v. Non Sentence)
9,3,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.9718194464687997,2.2431043754763,1.32486899805443,156,0.187151998366821,0.5564873579756789,0.34114367749468105,Semantic (Words v. Non Words)
9,3,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.27292943654738,1.51115470652652,0.8423554723085099,156,0.4008785763076071,0.78580068887429,0.400259069163834,Localizer v. Not (Baseline)
9,3,hbr,0,aloc_sentences-dloc_jabwords,-0.7042912616474009,0.8074864963889841,-0.8722019065296271,156,0.38443867322884,0.7828569345750931,0.395250585647185,Federonko Contrast (Sent v. Wordlist)
9,3,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,-0.892979111095123,1.17705091221356,-0.7586580171080161,156,0.449201858108314,0.7978109801041929,0.41572942511441296,Syntactic (Sentence v. Non Sentence)
9,3,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.515603412199678,1.17914062067787,-0.437270502905128,156,0.662519915218313,0.9049052500542809,0.505361225596786,Semantic (Words v. Non Words)
9,10,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,1.72577544596704,3.55998839389391,0.48476996411760503,156,0.628519519351799,0.9049052500542809,0.48778763358355703,Localizer v. Not (Baseline)
9,10,hbo,0,aloc_sentences-dloc_jabwords,4.57450436755705,1.5637167998311299,2.9254046308456005,156,0.00395370386377426,0.0599408900224362,0.664879407133979,Federonko Contrast (Sent v. Wordlist)
9,10,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,6.573471243455991,2.19145413822127,2.99959334252437,156,0.003147745003828,0.0556653853308531,0.691394789520816,Syntactic (Sentence v. Non Sentence)
9,10,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.5755374916581,2.1702311861510397,1.1867572026858,156,0.23712752770837803,0.6420042616457671,0.354259785569614,Semantic (Words v. Non Words)
9,10,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.44977729183417,1.7467153520498602,0.257498905764086,156,0.7971330084755859,0.953610095385023,0.5974781322575411,Localizer v. Not (Baseline)
9,10,hbr,0,aloc_sentences-dloc_jabwords,1.57964555570028,1.08899212294379,1.45055737541071,156,0.14891087345718,0.5235955781517021,0.330980424564606,Federonko Contrast (Sent v. Wordlist)
9,10,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.4739461055467595,1.55509069569011,1.59086933797703,156,0.11366342710820901,0.454653708432834,0.321222114647502,Syntactic (Sentence v. Non Sentence)
9,10,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.6853450058538011,1.5456609308328,0.443399320111261,156,0.658091249612666,0.9049052500542809,0.502974845984601,Semantic (Words v. Non Words)
10,1,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,-3.82512295998924,3.4992081318508195,-1.09313959497632,156,0.276017678577414,0.703638342293168,0.36459093628189704,Localizer v. Not (Baseline)
10,1,hbo,0,aloc_sentences-dloc_jabwords,3.5036240735945294,1.77438808404768,1.9745534277947598,156,0.0500841584516805,0.295253616009781,0.30072800584176895,Federonko Contrast (Sent v. Wordlist)
10,1,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,6.396353635108991,2.64084422351883,2.4220866865771002,156,0.0165779322299664,0.159148149407678,0.469487553965632,Syntactic (Sentence v. Non Sentence)
10,1,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,0.6108945120800661,2.60585577326629,0.23443143643914896,156,0.814957458249119,0.9540865052711821,0.613673640213482,Semantic (Words v. Non Words)
10,1,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.423260349381554,1.9917142013407099,0.212510584649464,156,0.831986148941835,0.9540865052711821,0.630435877364125,Localizer v. Not (Baseline)
10,1,hbr,0,aloc_sentences-dloc_jabwords,2.2755345866291803,1.24444261145334,1.82855727189513,156,0.0693758972086744,0.351025994469408,0.307641273324669,Federonko Contrast (Sent v. Wordlist)
10,1,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,2.39018284503778,1.7799826097818798,1.34281247013456,156,0.18128324757737901,0.5564873579756789,0.33959871005503806,Syntactic (Sentence v. Non Sentence)
10,1,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,2.16088632822057,1.7889347362938601,1.20791792142026,156,0.228906854688466,0.625306529880687,0.352097715880235,Semantic (Words v. Non Words)
10,9,hbo,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,4.45701847449964,3.5225870755773196,1.26526850263004,156,0.207661726274883,0.596361880584278,0.34652546005956897,Localizer v. Not (Baseline)
10,9,hbo,0,aloc_sentences-dloc_jabwords,-5.0142637617748,1.70776094735675,-2.93616256393251,156,0.00382614720338868,0.0599408900224362,0.6687803200291479,Federonko Contrast (Sent v. Wordlist)
10,9,hbo,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.8941565301566599,2.43140463228607,0.779037970481994,156,0.437137508426805,0.7939362315211159,0.41175323853248,Syntactic (Sentence v. Non Sentence)
10,9,hbo,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-11.9226840537063,2.4410083080665,-4.8843275192086795,156,2.5489540982847198e-06,0.000285482859007889,0.990865646170707,Semantic (Words v. Non Words)
10,9,hbr,0,aloc_sentences+bloc_words+cloc_jabsent+dloc_jabwords,0.295555770970892,1.8569322799328203,0.159163462321623,156,0.8737459656790021,0.9640092244581809,0.678272365240593,Localizer v. Not (Baseline)
10,9,hbr,0,aloc_sentences-dloc_jabwords,0.741792374263705,0.920451917270293,0.805900189184869,156,0.42152716265705603,0.790794084940431,0.406724492879856,Federonko Contrast (Sent v. Wordlist)
10,9,hbr,0,aloc_sentences-bloc_words+cloc_jabsent-dloc_jabwords,1.78820676777236,1.3318514591821102,1.3426473015770801,156,0.181336632842185,0.5564873579756789,0.339612779619723,Syntactic (Sentence v. Non Sentence)
10,9,hbr,0,aloc_sentences+bloc_words-cloc_jabsent-dloc_jabwords,-0.30462201924494503,1.33572874687824,-0.228056796678879,156,0.8199007347191709,0.9540865052711821,0.6184014093039351,Semantic (Words v. Non Words)
